workerid,proliferate.condition,correct,cumrt,distractors,internal_node_id,item,order,response,rt,sentence,stimulus,time_elapsed,trial_index,trial_type,type,words,error
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[700, 799, 695, 699, 472, 747, 545, 537, 706, 690, 578, 655, 656, 593, 778, 849, 3235, 1519, 885, 747, 759, 680]","['x-x-x', 'senate', 'dad', 'sir', 'fund', 'agree', 'lord', 'vs', 'died', 'tells', 'cent', 'says', 'ago', 'mice', 'sad', 'pro', 'eradicate', 'worst', 'pre', 'oh', 'yeah', 'woke.']",0.0-18.0-0.1,1,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]",,"[700, 799, 695, 699, 472, 747, 545, 537, 706, 690, 578, 655, 656, 593, 778, 849, 3235, 1519, 885, 747, 759, 680]",Once inside he saw that there was a safe which had a new lock and a strongbox which had an old lock.,,463893,33,maze,1-context,"['Once', 'inside', 'he', 'saw', 'that', 'there', 'was', 'a', 'safe', 'which', 'had', 'a', 'new', 'lock', 'and', 'a', 'strongbox', 'which', 'had', 'an', 'old', 'lock.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[620, 614, 791, 447, 1403, 756, 977, 838, 713, 658, 715, 1344, 644, 491, 1158]","['x-x-x', 'denoted', 'slim', 'date', 'yeah', 'glad', 'hate', 'app', 'explores', 'sir', 'wish', 'ago', 'lord', 'fund', 'alma.']",0.0-18.0-0.2,1,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",,"[620, 614, 791, 447, 1403, 756, 977, 838, 713, 658, 715, 1344, 644, 491, 1158]",The burglar blew open the safe with the dynamite and made off with the loot.,,476065,34,maze,VP,"['The', 'burglar', 'blew', 'open', 'the', 'safe', 'with', 'the', 'dynamite', 'and', 'made', 'off', 'with', 'the', 'loot.']",
951,1,,,,0.0-19.0,,,,,,,477068,35,html-button-response,,,
951,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[605, 1319, 1849, 895, 768, 858, 762, 764, 747, 879, 714, 994, 1075, 623, 855, 742, 845, 591, 908]","['x-x-x', 'rest', 'ice', 'regulators', 'pull', 'runs', 'slow', 'code', 'race', 'case', 'road', 'along', 'sells.', 'x-x-x', 'holiday', 'bus', 'chips', 'walk', 'hire.']",0.0-20.0-0.0,32,"[0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",,"[605, 740, 1849, 895, 768, 858, 762, 764, 747, 879, 714, 994, 1075, 623, 855, 742, 845, 591, 908]",A man was decorating a room and had with him a large brush. He’d decided to paint a door.,,493867,36,maze,setup,"['A', 'man', 'was', 'decorating', 'a', 'room', 'and', 'had', 'with', 'him', 'a', 'large', 'brush.', 'He’d', 'decided', 'to', 'paint', 'a', 'door.']",
951,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[590, 720, 712, 863, 1222, 773, 953, 564, 566, 551, 631, 1208, 881, 539, 547, 986, 2768, 816, 642, 760]","['x-x-x', 'able', 'gave', 'proud', 'son', 'took', 'asks', 'terms', 'job', 'dog', 'knows', 'kings', 'days', 'talk', 'drug', 'army', 'agency', 'peace', 'election', 'aware.']",0.0-20.0-0.1,32,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",,"[590, 720, 712, 863, 710, 773, 953, 564, 566, 551, 631, 1208, 881, 539, 547, 986, 2768, 816, 642, 760]",In the room there was a door which had a large crack in it and a door which wouldn't close.,,511163,37,maze,2-context,"['In', 'the', 'room', 'there', 'was', 'a', 'door', 'which', 'had', 'a', 'large', 'crack', 'in', 'it', 'and', 'a', 'door', 'which', ""wouldn't"", 'close.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[623, 732, 627, 585, 648, 783, 732, 939, 739, 833, 1120, 618, 787, 747, 689, 1719]","['x-x-x', 'seen', 'weekend', 'tree', 'firms', 'bit', 'suck', 'fair', 'may', 'alone', 'forth', 'walk', 'code', 'won', 'ranked', 'union.']",0.0-20.0-0.2,32,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",,"[623, 732, 627, 585, 648, 783, 732, 939, 739, 833, 1120, 618, 787, 747, 689, 694]",The man decided to paint the door with the large crack and do the window later.,,524087,38,maze,NP,"['The', 'man', 'decided', 'to', 'paint', 'the', 'door', 'with', 'the', 'large', 'crack', 'and', 'do', 'the', 'window', 'later.']",
951,1,,,,0.0-21.0,,,,,,,525090,39,html-button-response,,,
951,1,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1048, 475, 776, 1007, 733, 660, 859, 748, 560, 752, 969, 598, 920, 673, 1156, 604, 897]","['x-x-x', 'pots', 'gold', 'took', 'thus', 'method', 'tons', 'teachers', 'rate', 'reap', 'earn.', 'x-x-x', 'door', 'foot', 'echinoderms', 'cup', 'sits.']",0.0-22.0-0.0,19,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",,"[1048, 475, 776, 467, 733, 660, 859, 748, 560, 752, 969, 598, 920, 673, 1156, 604, 897]",A vet went into an animal cage carrying a dart gun. He had to tranquilise a lion.,,538530,40,maze,setup,"['A', 'vet', 'went', 'into', 'an', 'animal', 'cage', 'carrying', 'a', 'dart', 'gun.', 'He', 'had', 'to', 'tranquilise', 'a', 'lion.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[500, 751, 729, 620, 404, 477, 695, 719, 619, 476, 638, 617, 572, 598, 1001, 539, 785, 761, 706, 897, 791, 593]","['x-x-x', 'girl', 'warn', 'guess', 'fan', 'die', 'aids', 'same', 'cash', 'job', 'gets', 'alma', 'holy', 'tax', 'sans', 'poor', 'income', 'rich', 'list', 'plat', 'drug', 'met.']",0.0-22.0-0.1,19,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",,"[500, 751, 729, 620, 404, 477, 695, 719, 619, 476, 638, 617, 572, 598, 1001, 539, 785, 761, 706, 897, 791, 593]",Inside the cage there was a lion that had a big mane and a puma that didn't have any mane at all.,,553020,41,maze,1-context,"['Inside', 'the', 'cage', 'there', 'was', 'a', 'lion', 'that', 'had', 'a', 'big', 'mane', 'and', 'a', 'puma', 'that', ""didn't"", 'have', 'any', 'mane', 'at', 'all.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[634, 936, 784, 553, 522, 553, 583, 705, 639, 767, 684, 786, 958]","['x-x-x', 'slid', 'minesweeping', 'loss', 'ours', 'same', 'add', 'quo', 'hoc', 'year', 'term', 'premiums', 'gone.']",0.0-22.0-0.2,19,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",,"[634, 936, 784, 553, 522, 553, 583, 705, 639, 767, 684, 786, 958]",The vet tranquilised the lion with the big mane and then examined it.,,562128,42,maze,NP,"['The', 'vet', 'tranquilised', 'the', 'lion', 'with', 'the', 'big', 'mane', 'and', 'then', 'examined', 'it.']",
951,1,,,,0.0-23.0,,,,,,,563130,43,html-button-response,,,
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[576, 807, 730, 781, 551, 528, 655, 601, 614, 603, 604, 960, 1039, 1304, 809, 743, 684, 860, 731, 571, 823]","['x-x-x', 'democrats', 'loss', 'dollars', 'idea', 'fat', 'rays', 'wild', 'doubt', 'rule', 'rise', 'trends', 'tragically.', 'x-x-x', 'sick', 'ride', 'base', 'inch', 'gets', 'seen', 'expect.']",0.0-24.0-0.0,24,"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",,"[576, 807, 730, 781, 551, 528, 655, 601, 614, 603, 604, 960, 1039, 780, 809, 743, 684, 860, 731, 571, 823]",A secretary was sitting at her desk on which was a manual typewriter. She was told to type up a report.,,578711,44,maze,setup,"['A', 'secretary', 'was', 'sitting', 'at', 'her', 'desk', 'on', 'which', 'was', 'a', 'manual', 'typewriter.', 'She', 'was', 'told', 'to', 'type', 'up', 'a', 'report.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[595, 645, 654, 574, 723, 728, 716, 1163, 644, 574, 1023, 614, 695, 694, 699]","['x-x-x', 'boy', 'brooks', 'lie', 'beyond', 'eastern', 'saw', 'persists', 'foot', 'sick', 'expect', 'nations', 'feel', 'seriously', 'quietly.']",0.0-24.0-0.1,24,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",,"[595, 645, 654, 574, 723, 728, 716, 1163, 644, 574, 1023, 614, 695, 694, 699]",She was handed a report covered in diagrams and a report written in different colours.,,589455,45,maze,2-context,"['She', 'was', 'handed', 'a', 'report', 'covered', 'in', 'diagrams', 'and', 'a', 'report', 'written', 'in', 'different', 'colours.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[621, 620, 758, 512, 623, 650, 585, 488, 751, 487, 500, 713, 481, 1228]","['x-x-x', 'recommend', 'spicy', 'feet', 'ring', 'happen', 'wear', 'goes', 'worshipped', 'sea', 'east', 'pain', 'may', 'trans.']",0.0-24.0-0.2,24,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",,"[621, 620, 758, 512, 623, 650, 585, 488, 751, 487, 500, 713, 481, 1228]",The secretary typed up the report with the typewriter and then went to lunch.,,598477,46,maze,VP,"['The', 'secretary', 'typed', 'up', 'the', 'report', 'with', 'the', 'typewriter', 'and', 'then', 'went', 'to', 'lunch.']",
951,1,,,,0.0-25.0,,,,,,,599478,47,html-button-response,,,
951,1,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[937, 442, 1141, 713, 628, 1374, 846, 621, 614, 509, 1447, 781, 538, 723, 493, 721, 602, 690]","['x-x-x', 'costs', 'heat', 'account', 'message', 'gone', 'colonel', 'march', 'edition', 'need', 'basemen', 'ours.', 'x-x-x', 'stupid', 'kill', 'bureau', 'read', 'pros.']",0.0-26.0-0.0,27,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",,"[937, 442, 628, 713, 628, 699, 846, 621, 614, 509, 739, 781, 538, 723, 493, 721, 602, 690]",A woman was looking through some clothes while holding some darning wool. She needed to repair a sock.,,613306,48,maze,setup,"['A', 'woman', 'was', 'looking', 'through', 'some', 'clothes', 'while', 'holding', 'some', 'darning', 'wool.', 'She', 'needed', 'to', 'repair', 'a', 'sock.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[518, 447, 922, 621, 963, 1176, 689, 528, 1249, 938, 747, 566, 686, 888, 565, 783, 676, 778, 652, 569, 919, 693, 1134, 650]","['x-x-x', 'worse', 'unit', 'kill', 'eats', 'pull', 'outcome', 'try', 'tabs', 'basis', 'west', 'camp', 'vary', 'love', 'drug', 'note', 'tax', 'breeds', 'coast', 'tour', 'weekend', 'site', 'via', 'maps.']",0.0-26.0-0.1,27,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",,"[518, 447, 922, 621, 963, 1176, 689, 528, 550, 938, 747, 566, 686, 888, 565, 783, 676, 778, 652, 569, 919, 693, 1134, 650]",She found in the pile of clothes a sock which had a hole in it and a sock which was getting a bit thin.,,631669,49,maze,2-context,"['She', 'found', 'in', 'the', 'pile', 'of', 'clothes', 'a', 'sock', 'which', 'had', 'a', 'hole', 'in', 'it', 'and', 'a', 'sock', 'which', 'was', 'getting', 'a', 'bit', 'thin.']",
951,1,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[548, 1495, 895, 734, 601, 563, 673, 1050, 674, 1616, 888, 750, 554, 1062, 1019]","['x-x-x', 'apart', 'motorway', 'try', 'vivo', 'easy', 'west', 'amid', 'meet', 'pope', 'tour', 'exists', 'fun', 'ran', 'follows.']",0.0-26.0-0.2,27,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",,"[548, 538, 895, 734, 601, 563, 673, 1050, 674, 1616, 888, 750, 554, 478, 1019]",The woman repaired the sock with the hole but hurt her finger in the process.,,644798,50,maze,NP,"['The', 'woman', 'repaired', 'the', 'sock', 'with', 'the', 'hole', 'but', 'hurt', 'her', 'finger', 'in', 'the', 'process.']",
951,1,,,,0.0-27.0,,,,,,,645799,51,html-button-response,,,
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[803, 1795, 978, 764, 874, 646, 790, 829, 776, 674, 567, 997, 748, 587, 748, 486, 724]","['x-x-x', 'rumors', 'nice', 'hall', 'courses', 'mark', 'cops', 'worst', 'meet', 'gigs.', 'x-x-x', 'else', 'memories', 'send', 'info', 'gain', 'resign.']",0.0-28.0-0.0,11,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",,"[803, 1795, 978, 764, 874, 646, 790, 829, 776, 674, 567, 493, 748, 587, 748, 486, 724]",A monkey had been trained to eat using a fork. It was supposed to eat a banana.,,659590,52,maze,setup,"['A', 'monkey', 'had', 'been', 'trained', 'to', 'eat', 'using', 'a', 'fork.', 'It', 'was', 'supposed', 'to', 'eat', 'a', 'banana.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[643, 568, 943, 585, 701, 687, 596, 590, 863, 530, 693, 530, 920, 611, 952, 774, 923]","['x-x-x', 'mid', 'worry', 'kid', 'misses', 'goals', 'mind', 'step', 'faking', 'else', 'am', 'vote', 'deal', 'deals', 'risk', 'jobs', 'opinion.']",0.0-28.0-0.1,11,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",,"[643, 568, 943, 585, 701, 687, 596, 590, 863, 530, 693, 530, 920, 611, 952, 774, 923]",It was given a banana which had a bruise on it and a banana that was perfect.,,671705,53,maze,2-context,"['It', 'was', 'given', 'a', 'banana', 'which', 'had', 'a', 'bruise', 'on', 'it', 'and', 'a', 'banana', 'that', 'was', 'perfect.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[508, 547, 875, 720, 634, 520, 1052, 1755, 1000, 1772, 822, 759]","['x-x-x', 'deploy', 'ease', 'gain', 'trends', 'risk', 'hall', 'squads', 'jobs', 'rule', 'governance', 'attorney.']",0.0-28.0-0.2,11,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",,"[508, 547, 875, 720, 634, 520, 1052, 1755, 1000, 1772, 822, 759]",The monkey ate the banana with the fork much to everyone’s surprise.,,682673,54,maze,VP,"['The', 'monkey', 'ate', 'the', 'banana', 'with', 'the', 'fork', 'much', 'to', 'everyone’s', 'surprise.']",
951,1,,,,0.0-29.0,,,,,,,683675,55,html-button-response,,,
951,1,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1252, 1217, 724, 714, 857, 1816, 698, 1069, 921, 670, 2959, 1471, 724, 643, 523, 1466, 658, 754, 679, 758]","['x-x-x', 'disagreements', 'decade', 'lake', 'heard', 'democrat', 'miss', 'attest', 'vain.', 'x-x-x', 'emplacements', 'carol', 'lady', 'jack', 'mouth', 'anti', 'hill', 'cops', 'bag', 'nor.']",0.0-30.0-0.0,4,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",,"[1252, 1217, 724, 714, 857, 934, 698, 1069, 921, 670, 2959, 1471, 724, 643, 523, 531, 658, 754, 679, 758]",A schoolteacher walked into class carrying a bamboo cane. He sadistically hoped that he would have to beat a boy.,,704251,56,maze,setup,"['A', 'schoolteacher', 'walked', 'into', 'class', 'carrying', 'a', 'bamboo', 'cane.', 'He', 'sadistically', 'hoped', 'that', 'he', 'would', 'have', 'to', 'beat', 'a', 'boy.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[597, 1586, 1484, 975, 1762, 639, 487, 592, 904, 720, 933, 775, 702, 553, 727, 627, 914, 709, 831, 614, 767, 927, 1855]","['x-x-x', 'deserved', 'okay', 'luck', 'jack', 'miss', 'nor', 'ways', 'mid', 'sale', 'prices', 'via', 'tax', 'vs', 'till', 'anti', 'sour', 'achieve', 'market', 'types', 'al', 'soul', 'plus.']",0.0-30.0-0.1,4,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",,"[597, 1586, 1484, 975, 1762, 639, 487, 592, 904, 720, 933, 775, 702, 553, 727, 627, 914, 709, 831, 614, 767, 927, 1855]",On entering he saw that a boy who had a broken leg and a girl who wore glasses didn't stand up for him.,,724935,57,maze,1-context,"['On', 'entering', 'he', 'saw', 'that', 'a', 'boy', 'who', 'had', 'a', 'broken', 'leg', 'and', 'a', 'girl', 'who', 'wore', 'glasses', ""didn't"", 'stand', 'up', 'for', 'him.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[767, 949, 868, 804, 849, 618, 800, 1257, 796, 842, 773, 914, 704, 734, 1197]","['x-x-x', 'characterised', 'anti', 'seem', 'nor', 'date', 'know', 'exists', 'vary', 'fact', 'sale', 'via', 'global', 'wars', 'laws.']",0.0-30.0-0.2,4,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",,"[767, 949, 868, 804, 849, 618, 800, 1257, 796, 842, 773, 914, 704, 734, 1197]",The schoolteacher beat the boy with the bamboo cane but the boy didn't cry out.,,737814,58,maze,VP,"['The', 'schoolteacher', 'beat', 'the', 'boy', 'with', 'the', 'bamboo', 'cane', 'but', 'the', 'boy', ""didn't"", 'cry', 'out.']",
951,1,,,,0.0-31.0,,,,,,,738816,59,html-button-response,,,
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[866, 927, 530, 659, 783, 528, 672, 798, 493, 2056, 617, 1167, 545, 961, 1457, 739, 665]","['x-x-x', 'contexts', 'gold', 'explain', 'pick', 'fans', 'sounds', 'attendees', 'won', 'surnames.', 'x-x-x', 'moment', 'fell', 'cell', 'wife', 'try', 'sake.']",0.0-32.0-0.0,30,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]",,"[866, 927, 530, 659, 783, 528, 672, 798, 493, 2056, 617, 1167, 545, 961, 490, 739, 665]",A gardener was working in a garden adjusting a chainsaw. He needed to cut down a tree.,,753285,60,maze,setup,"['A', 'gardener', 'was', 'working', 'in', 'a', 'garden', 'adjusting', 'a', 'chainsaw.', 'He', 'needed', 'to', 'cut', 'down', 'a', 'tree.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[554, 737, 666, 747, 879, 718, 1041, 513, 1722, 672, 994, 568, 620, 548, 821, 971, 913, 823, 690]","['x-x-x', 'wall', 'networks', 'come', 'felt', 'adds', 'realize', 'need', 'isometry', 'easy', 'us', 'fees', 'aware', 'win', 'race', 'earn', 'pull', 'uses', 'cars.']",0.0-32.0-0.1,30,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",,"[554, 737, 666, 747, 879, 718, 1041, 513, 1722, 672, 994, 568, 620, 548, 821, 971, 913, 823, 690]",He was standing by a tree covered in greenfly and a tree which had been dead a long time.,,768489,61,maze,2-context,"['He', 'was', 'standing', 'by', 'a', 'tree', 'covered', 'in', 'greenfly', 'and', 'a', 'tree', 'which', 'had', 'been', 'dead', 'a', 'long', 'time.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[621, 656, 990, 662, 606, 683, 529, 672, 1234, 636, 635, 562, 989, 1047, 797]","['x-x-x', 'authored', 'gold', 'pick', 'read', 'asks', 'draw', 'role', 'concedes', 'our', 'star', 'news', 'belt', 'click', 'seat.']",0.0-32.0-0.2,30,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",,"[621, 656, 990, 662, 606, 683, 529, 672, 1234, 636, 635, 562, 989, 1047, 797]",The gardener cut down the tree with the greenfly but was very sad about it.,,779810,62,maze,NP,"['The', 'gardener', 'cut', 'down', 'the', 'tree', 'with', 'the', 'greenfly', 'but', 'was', 'very', 'sad', 'about', 'it.']",
951,1,,,,0.0-33.0,,,,,,,780812,63,html-button-response,,,
951,1,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[982, 1635, 595, 594, 1047, 970, 805, 831, 552, 649, 662, 644, 522, 593, 507, 483, 890, 861]","['x-x-x', 'brothels', 'lots', 'deserve', 'apply', 'grow', 'option', 'nonsense', 'kill', 'shall', 'kings.', 'x-x-x', 'lot', 'memories', 'am', 'unless', 'want', 'instances.']",0.0-34.0-0.0,13,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",,"[982, 1635, 595, 594, 513, 970, 805, 831, 552, 649, 662, 644, 522, 593, 507, 483, 890, 861]",A skinhead was walking along a street carrying a large knife. He was planning to attack a policeman.,,794637,64,maze,setup,"['A', 'skinhead', 'was', 'walking', 'along', 'a', 'street', 'carrying', 'a', 'large', 'knife.', 'He', 'was', 'planning', 'to', 'attack', 'a', 'policeman.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[481, 976, 775, 653, 577, 777, 779, 784, 706, 1393, 822, 827, 953, 858, 885, 1121, 856, 1262]","['x-x-x', 'girlfriend', 'wild', 'feel', 'terminals', 'holy', 'lake', 'page', 'users', 'jays', 'kids', 'meet', 'born', 'buy', 'deal', 'enrolment', 'nations', 'observable.']",0.0-34.0-0.1,13,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",,"[481, 976, 775, 653, 577, 777, 779, 784, 706, 1393, 822, 827, 953, 858, 885, 1121, 856, 1262]",He eventually saw a policeman who had a large scar on his face and a policeman wearing spectacles.,,810126,65,maze,2-context,"['He', 'eventually', 'saw', 'a', 'policeman', 'who', 'had', 'a', 'large', 'scar', 'on', 'his', 'face', 'and', 'a', 'policeman', 'wearing', 'spectacles.']",
951,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[966, 876, 847, 1180, 1513, 619, 622, 587, 976, 601, 985, 978, 716]","['x-x-x', 'imitated', 'grateful', 'provider', 'want', 'comprises', 'date', 'grow', 'owns', 'lots', 'mean', 'sake', 'sold.']",0.0-34.0-0.2,13,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",,"[966, 876, 847, 1180, 1513, 619, 622, 587, 976, 601, 985, 978, 716]",The skinhead suddenly attacked the policeman with the scar and then ran off.,,821597,66,maze,NP,"['The', 'skinhead', 'suddenly', 'attacked', 'the', 'policeman', 'with', 'the', 'scar', 'and', 'then', 'ran', 'off.']",
951,1,,,,0.0-35.0,,,,,,,822600,67,html-button-response,,,
951,1,,,,0.0-36.0,,,"{'other': 'thank you for allowing me to participate', 'errors': 'none whatsoever', 'length': 'shorter', 'strange': 'most involved random and/or violent situations', 'understand': 'yes, all clear, no confusion as far as I am concerned ', 'what-about': 'making sentences out of random words'}",123531,,,946131,68,survey-text,,,
951,1,,,,0.0-37.0,,,0,2973,,<h2>Many thanks for participating!</h2><p>We are interested in how people integrate the words they read into the context of the sentence so far.<h1>Press continue to be redirected to Prolific. </h1>,949105,69,html-button-response,,,
990,1,,,,0.0-0.0,,,0,6014,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",6017,0,html-button-response,,,
990,1,,,,0.0-1.0,,,0,86885,,"<h3>Please read these instructions carefully!</h3> </br><p>For this experiment, please place your <b>left index finger on the 'e' key</b> and your <b>right index finger on the 'i' key</b>.</p><p> You will read sentences word by word. However, you will have to guess which word comes next. On each screen you will see two options: one will be the next word in the sentence, and one will not. </p><p><b>Select the word that continues the sentence by pressing 'e' (left-hand) for the word on the left or pressing 'i' (right-hand) for the word on the right.</b></p><p>Select the best word as quickly as you can, but without making too many errors. </p><div><p>Click ""Continue"" to try this on a practice sentence.</p></div>",92901,1,html-button-response,,,
990,1,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1699, 1028, 12552, 5519, 6993, 2992, 1826, 837, 992, 2576, 984, 728, 504, 688]","['x-x-x', 'whom', 'knew', 'appeared', 'emotions', 'know', 'dad', 'lake', 'edition', 'jack', 'fans', 'fund', 'grow', 'died.']",0.0-2.0,,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",,"[1699, 1028, 5297, 5519, 6993, 2992, 1826, 837, 992, 2576, 984, 728, 504, 688]",,,133085,2,maze,,"['This', 'is', 'a', 'practice', 'sentence', 'that', 'you', 'are', 'reading', 'one', 'word', 'at', 'a', 'time.']",
990,1,,,,0.0-3.0,,,0,4070,,"<h3>Please read these instructions carefully!</h3> </br><p>Great job! Now you are ready for the main experiment.</p><p> You will now read 16 short stories in the same word-by-word way.</p><div><p>Click ""Continue"" to start the experiment.</p>",137156,3,html-button-response,,,
